date,fund,fund_id,universe,method,weight_effective_date,portfolio_lagged_sentiment,total_equity_weight,observed_equity_weight,missing_equity_weight,sentiment_weight_coverage,observed_sector_count,missing_sector_count,latest_signal_source_date
2021-06-10,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.05155673942091184,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-09
2021-06-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.08990572507335447,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-10
2021-06-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.12307630951723456,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-11
2021-06-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.13774325709833415,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-14
2021-06-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.21431119992652475,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-15
2021-06-17,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.12397352865238727,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-16
2021-06-18,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.22204953968390162,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-17
2021-06-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.1418886831290569,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-18
2021-06-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.20876857030945611,0.9999999999999997,0.9108994848232423,0.08910051517675732,0.9108994848232427,9,1,2021-06-21
2021-06-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,-0.07062946788389088,0.9999999999999997,0.8457290764234758,0.15427092357652383,0.8457290764234762,9,1,2021-06-22
2021-06-24,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.0905502669325928,0.9999999999999997,0.9108994848232423,0.08910051517675732,0.9108994848232427,8,2,2021-06-23
2021-06-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.1070349867829323,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-24
2021-06-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.18734316352225527,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-25
2021-06-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.20546179753737526,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-28
2021-06-30,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.12191729842963565,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-29
2021-07-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.1261681995060799,0.9999999999999997,0.9999999999999997,0.0,1.0,9,1,2021-06-30
2021-07-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.2145978731316866,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-01
2021-07-06,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.2904471732276307,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-02
2021-07-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.11051915854110213,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-06
2021-07-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.22171470198767695,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-07
2021-07-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.14918124530376017,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-08
2021-07-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.09159523512764792,0.9999999999999993,0.9999999999999993,0.0,1.0,9,1,2021-07-09
2021-07-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.09918548289226968,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-12
2021-07-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.06677394751885836,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-13
2021-07-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.10505663872515068,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-14
2021-07-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,-0.017996069987441264,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-15
2021-07-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.22201616294188778,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-16
2021-07-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.054891406749769035,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-19
2021-07-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.13638794304710566,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-20
2021-07-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.020429244734673026,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-21
2021-07-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.09075703857001645,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-22
2021-07-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.09411724412846599,0.9999999999999993,0.8414906315891153,0.15850936841088403,0.8414906315891159,9,1,2021-07-23
2021-07-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.17999883148982476,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-26
2021-07-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.06314579405557968,0.9999999999999993,0.8414906315891153,0.15850936841088403,0.8414906315891159,9,1,2021-07-27
2021-07-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.13200691233809086,0.9999999999999993,0.9999999999999993,0.0,1.0,9,1,2021-07-28
2021-07-30,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.11393020002909525,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-29
2021-08-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-07-02,0.04657903691137315,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-07-30
2021-08-03,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.11071625004542171,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-02
2021-08-04,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.12687077002454691,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-03
2021-08-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.08968143409390392,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-04
2021-08-06,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.15868428655715092,0.9999999999999994,0.8300930250572335,0.16990697494276596,0.8300930250572339,9,1,2021-08-05
2021-08-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.11854991697072062,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-06
2021-08-10,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.14596648437627258,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-09
2021-08-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.1519317950001047,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-10
2021-08-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.11432035363499683,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-11
2021-08-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.18675038628162374,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-12
2021-08-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.20014004816308065,0.9999999999999994,0.8300930250572335,0.16990697494276596,0.8300930250572339,9,1,2021-08-13
2021-08-17,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.07070977752858439,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-16
2021-08-18,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.19828355349214039,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-17
2021-08-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.15583071435629062,0.9999999999999994,0.908292504812634,0.09170749518736543,0.9082925048126346,9,1,2021-08-18
2021-08-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.1327497573790996,0.9999999999999994,0.908292504812634,0.09170749518736543,0.9082925048126346,9,1,2021-08-19
2021-08-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.14898847681880426,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-20
2021-08-24,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.05935854014167246,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-23
2021-08-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.19616518496076477,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-24
2021-08-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.15545653904058368,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-25
2021-08-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.11954263406320939,0.9999999999999994,0.738385529869868,0.2616144701301314,0.7383855298698685,8,2,2021-08-26
2021-08-30,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.2089824704803836,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-27
2021-08-31,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.14551809429811793,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-30
2021-09-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-08-03,0.046243037916247114,0.9999999999999994,0.9999999999999994,0.0,1.0,10,0,2021-08-31
2021-09-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.1703735136427423,0.9999999999999993,0.7574108770722774,0.24258912292772195,0.7574108770722779,9,1,2021-09-01
2021-09-03,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.0926685677603499,0.9999999999999993,0.8145228877683597,0.18547711223163965,0.8145228877683602,9,1,2021-09-02
2021-09-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.16789585241575303,0.9999999999999993,0.819085464978808,0.18091453502119137,0.8190854649788085,8,2,2021-09-03
2021-09-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.18353809901025447,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-07
2021-09-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.08732628647446329,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-08
2021-09-10,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,-0.006364742998268013,0.9999999999999993,0.8998903786436265,0.1001096213563728,0.8998903786436271,9,1,2021-09-09
2021-09-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.12222501169823076,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-10
2021-09-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.15337872274960257,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-13
2021-09-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.19450922524709313,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-14
2021-09-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.09790642270726659,0.9999999999999993,0.9999999999999993,0.0,1.0,9,1,2021-09-15
2021-09-17,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.07364244213098114,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-16
2021-09-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.038078366277744594,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-17
2021-09-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.1452038067952822,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-20
2021-09-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.14324031075037585,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-21
2021-09-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.16308988681513684,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-22
2021-09-24,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.16217151035397645,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-23
2021-09-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.031273265982263806,0.9999999999999993,0.8998903786436265,0.1001096213563728,0.8998903786436271,9,1,2021-09-24
2021-09-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.20365782710153035,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-27
2021-09-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.21292767865960346,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-28
2021-09-30,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.11985146351624704,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-29
2021-10-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-09-02,0.10108855197875892,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-09-30
2021-10-04,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.11795236260400487,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-01
2021-10-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.06675304749538435,0.9999999999999991,0.9991505573624507,0.000849442637548381,0.9991505573624516,9,1,2021-10-04
2021-10-06,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.010479320516997317,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-05
2021-10-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.11564885464188965,0.9999999999999991,0.9022441429640382,0.0977558570359609,0.902244142964039,9,1,2021-10-06
2021-10-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.13372890003785354,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-07
2021-10-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.16554294999466734,0.9999999999999991,0.9022441429640382,0.0977558570359609,0.902244142964039,9,1,2021-10-08
2021-10-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.1490737300547867,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-11
2021-10-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.1481670050502374,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-12
2021-10-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.058264617395435085,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-13
2021-10-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.09117571789415493,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-14
2021-10-18,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.267485644616819,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-15
2021-10-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.15045824473510008,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-18
2021-10-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.0639763850937063,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-19
2021-10-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.12895810355660667,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-20
2021-10-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.0907488444007337,0.9999999999999991,0.9022441429640382,0.0977558570359609,0.902244142964039,9,1,2021-10-21
2021-10-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.2535517794331592,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-22
2021-10-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.18493457939238606,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-25
2021-10-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.11539710353916953,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-26
2021-10-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.16361031311800026,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-27
2021-10-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.09034533268477705,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-28
2021-11-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-10-04,0.13719006458889577,0.9999999999999991,0.9999999999999991,0.0,1.0,10,0,2021-10-29
2021-11-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-11-02,0.16698862472874518,0.9999999999999989,0.9999999999999989,0.0,1.0,10,0,2021-11-01
